newlyConst,balcony,picturecount,hasKitchen,cellar,baseRent,livingSpace,lift,noRooms,garden,big_cities,new_ads,condition_first_time_use,condition_first_time_use_after_refurbishment,condition_fully_renovated,condition_mint_condition,condition_modernized,condition_need_of_renovation,condition_negotiable,condition_refurbished,condition_well_kept,interiorQual_luxury,interiorQual_normal,interiorQual_simple,interiorQual_sophisticated,typeOfFlat_apartment,typeOfFlat_ground_floor,typeOfFlat_half_basement,typeOfFlat_loft,typeOfFlat_maisonette,typeOfFlat_other,typeOfFlat_penthouse,typeOfFlat_raised_ground_floor,typeOfFlat_roof_storey,typeOfFlat_terraced_flat
False,False,4,False,True,256.0,37.0,False,1.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,5,True,True,690.0,89.0,False,3.0,False,True,True,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,15,False,True,418.2,68.0,False,3.0,False,False,True,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,19,False,True,700.0,61.37,False,2.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,11,False,True,530.0,78.57,False,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,10,True,True,1575.0,105.0,True,3.0,True,True,True,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
False,True,11,True,True,1251.0,90.0,True,3.0,False,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
False,False,5,False,True,510.0,51.0,False,2.0,False,False,True,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,21,False,False,1380.0,149.0,False,4.5,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
False,False,9,True,True,1100.0,68.0,False,2.0,True,True,True,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
False,True,12,False,True,523.94,97.73,False,4.0,False,False,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,14,True,True,302.59,62.0,True,2.5,True,False,True,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,False,4,True,True,395.0,51.0,True,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,6,False,True,250.0,50.0,False,2.0,False,True,True,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,20,True,True,1380.0,160.0,False,4.0,False,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,False,10,False,True,660.0,55.0,False,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,13,True,True,500.0,43.0,True,2.0,False,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,False,13,False,False,400.0,80.0,False,3.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,15,True,True,1050.0,89.0,False,3.0,True,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,7,True,True,1787.5,172.0,True,4.0,False,True,True,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,5,False,True,300.0,47.0,False,1.5,False,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
False,True,6,False,True,690.0,63.0,False,2.0,False,True,True,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
True,True,7,True,True,747.22,54.82,True,2.0,True,True,True,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,10,True,False,700.0,50.0,False,2.0,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,9,False,True,850.0,90.0,False,4.0,False,True,True,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,True,20,True,True,1282.0,94.11,True,3.0,True,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
True,True,9,False,False,1589.0,159.0,True,4.0,True,False,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
False,False,12,True,True,1060.0,125.0,False,4.0,True,True,True,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
True,True,21,False,True,1650.0,117.21,True,3.0,True,True,True,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
False,True,14,False,True,1398.0,158.0,True,4.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
False,False,0,True,False,670.0,42.0,True,1.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,9,True,True,780.0,52.0,False,2.0,False,True,True,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
False,False,9,False,False,750.0,98.5,False,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,0,False,True,469.0,74.0,False,3.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,13,False,False,310.0,65.0,False,2.0,False,True,True,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,6,True,False,400.0,50.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,11,True,True,570.0,66.0,False,2.0,True,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,7,False,True,2365.0,108.45,True,3.0,True,True,True,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
False,True,9,True,True,380.0,32.6,True,1.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,8,False,True,399.0,67.0,False,3.0,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,8,False,True,420.0,82.0,False,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,True,15,True,True,695.0,38.0,False,1.5,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
False,False,9,False,True,370.0,38.88,False,1.0,False,False,True,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,12,True,True,750.0,69.27,True,2.0,True,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,True,9,False,True,523.0,66.0,False,3.0,True,False,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
False,False,2,False,True,300.0,55.0,False,2.5,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,7,False,False,365.0,55.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,False,1,False,True,850.0,65.0,False,2.0,True,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
False,True,35,False,True,1300.0,120.0,True,4.5,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
False,True,5,True,True,630.0,78.0,False,3.0,False,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,3,False,True,371.7,59.0,False,2.0,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,7,True,True,947.91,49.89,True,2.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,False,11,False,True,485.0,64.0,False,3.0,True,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
False,False,10,False,False,590.0,67.0,False,3.0,False,False,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,False,9,True,True,480.0,74.0,False,3.0,True,False,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
True,True,9,False,True,885.0,93.16,True,3.5,True,False,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,True,16,True,True,1504.0,107.42,True,3.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,14,False,True,780.0,130.0,False,4.5,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,21,False,True,1200.0,97.0,True,3.0,False,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,11,False,True,490.0,70.0,False,3.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,10,False,False,480.0,74.0,False,2.0,False,False,True,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,7,False,True,1020.0,94.25,True,3.0,True,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
True,True,13,False,True,1287.79,114.47,True,4.0,False,True,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,True,12,False,True,470.0,69.25,True,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,12,True,True,1050.0,109.7,False,4.0,True,False,True,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,19,False,True,1100.0,130.0,False,5.0,False,False,True,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,5,False,True,254.0,42.44,True,1.5,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,12,False,True,1220.0,103.0,True,3.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,13,False,False,577.0,77.0,False,3.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,7,False,True,395.0,71.5,False,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,5,False,True,282.75,65.0,False,2.0,False,False,True,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
False,True,6,False,True,470.0,63.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,True,19,True,False,1300.0,130.0,False,3.5,True,False,True,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
False,False,11,False,True,275.0,47.96,True,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
True,True,9,False,True,324.87,61.88,False,2.0,False,False,True,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,7,True,True,245.0,37.0,False,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,False,14,False,True,400.0,77.47,False,2.0,True,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,False,5,True,False,700.0,55.0,False,3.0,False,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,20,True,False,450.0,36.0,True,1.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,4,False,True,309.2,61.84,True,2.5,False,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,9,False,True,339.0,51.63,True,2.5,False,False,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,10,False,False,384.0,48.0,False,2.0,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,6,False,True,420.0,56.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,1,False,True,585.0,86.0,False,3.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
True,True,10,False,True,1699.0,112.0,True,3.0,False,True,True,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
False,False,11,False,True,306.0,51.0,False,2.0,True,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,18,False,True,414.0,69.19,False,2.5,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
True,True,7,True,True,850.0,67.81,True,2.0,True,False,True,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,16,False,True,355.0,60.0,False,2.0,False,False,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,0,False,False,560.0,56.0,False,2.0,False,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,6,False,True,420.0,36.5,False,1.0,False,True,True,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,True,16,False,True,500.0,64.0,False,2.0,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,8,False,True,900.0,120.0,False,3.0,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,6,False,True,345.0,43.14,False,2.0,True,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,15,False,True,525.0,113.0,False,3.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
False,False,6,False,True,295.0,48.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,9,False,True,930.0,100.0,False,3.0,True,False,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,False,26,False,True,293.0,53.26,False,2.0,True,False,True,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,13,False,True,680.0,62.0,False,2.0,False,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,1,False,True,342.0,59.0,True,2.0,False,False,True,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,9,False,True,1266.0,101.28,True,3.0,False,False,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,8,False,True,310.0,34.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
False,False,8,True,False,182.0,22.0,True,1.0,True,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
True,False,27,False,False,2819.0,161.09,False,3.0,False,True,True,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
False,False,13,False,True,800.0,80.0,False,3.0,False,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,10,False,True,465.0,52.0,True,2.0,False,False,True,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,6,False,True,465.0,83.37,False,3.5,True,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,12,False,False,370.0,64.1,False,4.0,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,15,True,True,1100.0,97.0,False,3.0,False,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,4,True,True,343.0,42.4,True,2.0,False,False,True,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,12,False,False,250.0,19.0,False,1.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,True,8,False,True,327.0,64.0,False,2.0,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,8,False,False,488.02,37.54,True,1.0,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,False,10,True,True,700.0,106.0,False,4.5,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,15,False,True,585.0,49.0,False,2.0,False,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,15,False,True,3490.0,170.0,True,3.0,False,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
False,True,5,False,False,350.0,54.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,True,2,False,True,475.38,86.0,False,3.5,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,9,True,True,580.0,88.79,False,4.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,10,False,True,339.5,48.5,True,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,6,False,False,343.0,49.0,True,1.0,True,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,15,True,True,425.0,54.0,False,2.0,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,6,True,True,750.0,45.0,True,1.0,False,True,True,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,6,False,True,430.0,62.0,False,3.0,True,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,12,False,True,1100.0,130.35,False,5.0,False,True,True,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
False,True,16,False,True,588.45,79.0,False,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,13,True,True,460.0,65.0,False,3.0,True,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,10,False,True,345.0,42.0,False,2.0,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,10,False,True,320.76,59.62,False,2.0,True,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,10,False,True,390.0,56.0,False,2.0,False,False,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,12,False,True,650.0,52.0,False,2.0,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
False,False,9,False,True,720.0,60.0,False,2.0,False,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,15,False,True,450.0,77.0,False,3.5,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,13,False,True,730.0,90.0,False,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
False,False,10,False,True,584.0,109.0,False,5.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,7,False,True,259.0,38.98,False,2.5,True,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,13,True,False,700.0,64.0,True,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,12,True,False,340.0,58.0,False,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,False,7,False,True,310.0,54.0,False,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,18,False,False,1265.0,115.0,False,3.0,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
False,True,6,False,True,390.0,50.0,False,2.0,False,False,True,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,9,False,True,740.0,65.0,False,3.0,False,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,4,False,False,160.0,27.0,False,1.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,12,True,True,990.0,89.55,True,3.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,10,False,True,330.0,50.54,False,2.0,False,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,False,13,True,True,461.0,65.0,False,3.0,True,True,True,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,5,False,True,295.0,60.86,False,2.5,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,13,False,True,460.0,76.0,False,3.5,True,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,10,False,True,320.0,41.0,False,2.5,True,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,14,True,True,870.8,43.54,True,1.0,False,True,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
False,True,19,False,True,350.0,51.22,False,2.5,True,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,True,25,False,True,625.0,85.0,False,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,13,False,True,360.0,30.0,False,1.0,False,False,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,13,False,False,740.0,77.0,False,3.0,False,True,True,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,20,False,True,550.0,88.55,False,4.0,False,True,True,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,False,7,False,False,330.0,48.0,False,2.0,False,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,9,False,True,410.0,59.0,False,2.0,False,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,10,False,True,315.85,64.46,False,3.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
True,False,5,True,False,621.0,31.86,True,1.0,False,True,True,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,False,6,False,True,425.0,77.0,False,2.5,False,True,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,3,False,True,290.0,40.0,True,1.0,False,True,True,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
False,True,11,False,True,460.0,55.0,False,2.0,True,False,True,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,20,False,True,810.0,92.53,True,3.0,False,False,True,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,9,True,True,250.0,51.5,False,2.0,False,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,10,False,True,429.0,59.43,True,2.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,7,True,False,443.0,51.0,False,2.0,False,True,True,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
True,True,13,False,True,775.0,72.0,True,2.0,False,True,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
False,True,18,False,True,535.59,63.01,True,2.5,False,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,11,False,True,385.0,52.81,False,3.5,True,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,True,25,False,True,620.0,90.0,False,3.5,False,False,True,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,False,5,True,False,400.0,65.0,False,4.0,False,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
True,False,3,False,False,1668.38,133.47,False,3.0,False,True,True,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
False,True,20,True,False,840.0,70.0,False,2.0,False,True,True,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
False,True,15,False,False,695.0,74.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
False,True,3,False,True,315.0,52.66,False,2.0,True,False,True,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
False,True,13,False,True,1570.0,143.0,False,4.0,False,True,True,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
False,True,10,False,True,570.0,76.0,False,3.0,False,True,True,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
False,True,16,True,True,649.0,58.0,False,2.0,False,True,True,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
False,False,9,False,False,575.0,75.0,False,2.5,True,True,True,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
